"source","target","weight"
30236,1217404,4
96076,1217404,4
4006083,1217404,4
120659,1217404,4
83390,32948863,406
997157,32948863,6
1440796,32948863,6
2672802,32948863,6
1374718,32948863,5
527296,32948863,5
2003265,32948863,5
5348158,32948863,4
17023610,32948863,4
587438,32948863,4
1714673,32948863,4
440298,32948863,4
1105429,32948863,4
5463526,32948863,4
388375,32948863,4
7293079,32948863,3
599019,32948863,3
868917,32948863,3
4091190,32948863,3
5494638,32948863,3
3001525,32948863,3
2857535,32948863,3
933408,32948863,3
7809008,32948863,3
686101,32948863,3
3881856,32948863,3
923036,32948863,3
972067,32948863,3
6357215,32948863,3
577316,32948863,3
2,275604,668
27786,275604,174
16457,275604,55
797,275604,36
2072686,275604,34
210924,275604,27
832655,275604,24
487216,275604,22
7838511,275604,19
2343,275604,16
83188,275604,13
191607,275604,11
1504464,275604,10
14761,275604,10
3784,275604,10
12752,275604,10
3321,275604,8
1097,275604,7
954402,275604,7
9894,275604,6
1133,275604,6
2205,275604,6
97400,275604,6
3124,275604,5
4765,275604,5
3117,275604,5
816444,275604,5
10766,275604,5
147451,275604,5
78932,275604,4
18952,138312,479
189693,138312,186
67072,138312,160
1298231,138312,92
522155,138312,70
2119527,138312,28
164703,138312,15
438046,138312,10
759362,138312,8
21104,138312,7
1379701,138312,6
154571,138312,6
370576,138312,5
63675,138312,5
2154282,138312,5
260133,138312,5
13348918,138312,5
133308,138312,4
349247,138312,4
1019068,138312,4
946789,138312,4
48054,138312,4
2322774,138312,4
37910,138312,4
769964,138312,4
138597,138312,4
2394703,138312,3
2777667,138312,3
2308312,138312,3
569702,138312,3
1048705,2203645,1767
1946610,2203645,1363
2320,2203645,978
1389011,2203645,533
44164,2203645,256
118992,2203645,232
1120429,2203645,138
1330683,2203645,125
49038,2203645,98
216089,2203645,66
613,2203645,59
1665371,2203645,58
995382,2203645,37
161671,2203645,31
177228,2203645,29
1255755,2203645,28
212270,2203645,26
8608,2203645,23
1848665,2203645,22
627285,2203645,21
5554220,2203645,21
3022,2203645,20
466674,2203645,18
389949,2203645,17
258,2203645,16
59140,2203645,15
763698,2203645,15
217368,2203645,15
1423931,2203645,14
283886,2203645,13
1299,481872,5971
408570,481872,1114
266674,481872,243
434654,481872,173
81859,481872,116
23505,481872,85
197023,481872,78
79116,481872,68
896878,481872,30
3294970,481872,28
655165,481872,26
37534,481872,25
846194,481872,23
847794,481872,22
438899,481872,15
419091,481872,13
739117,481872,13
937276,481872,12
278138,481872,11
4846154,481872,11
3069,481872,9
529516,481872,9
562707,481872,9
199095,481872,8
8653812,481872,8
77073,481872,7
9321510,481872,7
370182,481872,7
103217,481872,7
156964,481872,7
1356007,37382858,329
218869,37382858,304
3685290,37382858,65
346896,37382858,18
792586,37382858,12
4509724,37382858,10
10846582,37382858,10
7228824,37382858,9
6544741,37382858,8
10923599,37382858,7
2421332,37382858,7
2338189,37382858,7
8105085,37382858,7
1254783,37382858,6
4273812,37382858,5
751773,37382858,5
1501612,37382858,5
93657,37382858,4
497458,37382858,4
6170607,37382858,4
2499863,37382858,4
2031640,37382858,4
3866405,37382858,3
6861614,37382858,3
2509970,37382858,3
3691804,37382858,3
3961452,37382858,3
2096087,37382858,3
121503,37382858,3
5601908,37382858,3
4632,8393,562
4912,8393,261
54260,8393,86
4550,8393,70
2154282,8393,17
216,8393,16
3020626,8393,15
103968,8393,13
27087,8393,11
12610,8393,11
1216011,8393,11
257678,8393,9
1175,8393,8
6351,8393,7
523089,8393,7
201,8393,7
1329716,8393,7
405271,8393,6
14680,8393,6
1574,8393,6
1431996,8393,6
146249,8393,5
198,8393,5
166528,8393,5
35861,8393,5
6528,8393,5
43840,8393,5
769,8393,5
5396,8393,5
109216,8393,5
30442,106995,1391
404,106995,290
277819,106995,288
120195,106995,144
90,106995,87
46,106995,70
47089,106995,66
276834,106995,65
92880,106995,57
263378,106995,40
400299,106995,37
567626,106995,37
25136,106995,33
321978,106995,28
978,106995,23
46235,106995,21
3022,106995,21
1643293,106995,20
15367484,106995,15
105491,106995,14
437,106995,13
1163554,106995,13
1147484,106995,12
283320,106995,11
10406,106995,11
309329,106995,11
6119,106995,10
411426,106995,10
585943,106995,9
17398,106995,8
12732,341626,497
153481,341626,93
237985,341626,64
4990,341626,6
10201,341626,5
231435,341626,5
1888700,341626,5
20940,341626,4
109415,341626,4
853977,341626,3
237337,341626,3
22549,341626,3
306764,341626,3
10263,341626,3
139536,341626,3
19253,341626,3
1012,341626,3
159040,341626,3
285352,341626,3
253068,341626,3
19977,341626,3
20232,341626,3
75736,341626,2
449027,341626,2
171072,341626,2
1574884,341626,2
61505,341626,2
127910,341626,2
6865789,341626,2
309726,341626,2
542335,812393,836
309329,812393,52
19874,812393,32
486807,812393,27
1022,812393,24
17824,812393,22
3194530,812393,20
223498,812393,18
66329,812393,18
690113,812393,15
2983,812393,13
1022564,812393,11
41304,812393,11
3374574,812393,10
161756,812393,10
521627,812393,9
10265610,812393,9
2707380,812393,9
510743,812393,8
169852,812393,8
26463,812393,8
481810,812393,8
409334,812393,8
556191,812393,8
317281,812393,6
600924,812393,6
410325,812393,6
4680,812393,6
399242,812393,6
40204,812393,6
141294,911765,3409
69663,911765,2339
136649,911765,2133
3798614,911765,882
344777,911765,596
56125,911765,539
458548,911765,389
117366,911765,347
405541,911765,245
69591,911765,203
437360,911765,177
930064,911765,138
212747,911765,136
929712,911765,132
715229,911765,130
1174866,911765,125
1108789,911765,108
456459,911765,103
6329898,911765,99
3429231,911765,98
652428,911765,86
2885,911765,85
10187586,911765,67
343512,911765,57
401560,911765,55
110500,911765,54
419737,911765,51
301949,911765,50
340766,911765,46
468262,911765,42
5311656,2293158,140
752491,2293158,134
1175434,2293158,132
7352479,2293158,130
1172185,2293158,115
3988004,2293158,107
3483615,2293158,95
2518196,2293158,90
4990957,2293158,76
4629127,2293158,67
1854557,2293158,66
6853837,2293158,65
2556191,2293158,64
5332090,2293158,63
1943841,2293158,61
419731,2293158,57
2500434,2293158,48
3492980,2293158,47
48389,2293158,45
496645,2293158,44
1746973,2293158,44
4639200,2293158,43
1117951,2293158,42
2895826,2293158,42
8155715,2293158,41
8191240,2293158,39
2473269,2293158,39
5206619,2293158,39
14933583,2293158,37
1701534,2293158,37
305940,2500088,10795
16124,2500088,2476
159434,2500088,2271
741068,2500088,1226
1168,2500088,1187
340023,2500088,1037
7012031,2500088,969
1336311,2500088,904
963826,2500088,885
819559,2500088,830
22061,2500088,829
999323,2500088,782
417636,2500088,707
10416,2500088,667
86065,2500088,658
2815,2500088,609
3825729,2500088,537
278301,2500088,477
712419,2500088,472
1120328,2500088,355
99679,2500088,347
2529595,2500088,322
9062611,2500088,289
2977353,2500088,274
423650,2500088,239
1362793,2500088,235
253398,2500088,217
723365,2500088,217
9183,2500088,201
5678671,2500088,181
727482,3623050,13873
1699443,3623050,11676
2471327,3623050,4245
3063022,3623050,1873
863730,3623050,1831
4551271,3623050,1774
1889575,3623050,1747
480724,3623050,666
3536482,3623050,614
37534,3623050,585
1309829,3623050,554
6127163,3623050,480
2555394,3623050,458
3461051,3623050,321
12075736,3623050,281
1154867,3623050,202
7567983,3623050,191
499192,3623050,181
138426,3623050,165
327943,3623050,154
143302,3623050,145
287584,3623050,140
1390036,3623050,130
814070,3623050,118
1271040,3623050,111
6257454,3623050,110
990216,3623050,99
97324,3623050,89
760008,3623050,86
65154,3623050,84
2687,3314,4059
85518,3314,2202
25104,3314,951
135605,3314,788
22470,3314,634
245662,3314,620
55154,3314,490
28540,3314,432
19807,3314,343
49211,3314,266
51752,3314,253
29824,3314,252
4252,3314,220
29921,3314,210
74861,3314,184
106335,3314,171
240650,3314,167
894818,3314,152
643748,3314,103
3117356,3314,100
4212447,3314,94
131752,3314,81
10128,3314,65
1930749,3314,64
2800299,3314,64
23050,3314,58
2703,3314,53
764390,3314,53
557414,3314,51
133,3314,50
17538,7569578,4703
5213,7569578,4537
362783,7569578,2764
151885,7569578,1831
1522517,7569578,1812
5732281,7569578,844
4335742,7569578,833
627891,7569578,392
1681963,7569578,188
31063,7569578,137
1186214,7569578,115
473736,7569578,103
241243,7569578,81
297343,7569578,77
65323,7569578,73
2975917,7569578,71
1385470,7569578,65
2060315,7569578,43
40496,7569578,42
750477,7569578,41
802583,7569578,35
449006,7569578,35
4425078,7569578,34
361662,7569578,33
55829,7569578,31
410018,7569578,31
555779,7569578,30
176252,7569578,27
2217652,7569578,24
1297909,7569578,21
869950,27442967,8439
343134,27442967,622
1848683,27442967,405
3312,27442967,130
2587018,27442967,122
24282,27442967,118
665326,27442967,109
279407,27442967,93
1628832,27442967,75
2462167,27442967,70
2891702,27442967,66
2182121,27442967,50
1190389,27442967,50
1816725,27442967,49
2363231,27442967,43
401294,27442967,40
986528,27442967,38
484756,27442967,35
2208083,27442967,34
851631,27442967,33
639833,27442967,31
915660,27442967,30
343450,27442967,29
3052811,27442967,28
2134373,27442967,28
118992,27442967,27
183747,27442967,25
1248491,27442967,24
201351,27442967,22
1650398,27442967,20
237985,65252,3598
6166343,65252,761
77174,65252,446
1,65252,400
99763,65252,254
800556,65252,145
282759,65252,144
2704010,65252,131
251545,65252,110
3617307,65252,105
12610,65252,86
349621,65252,68
1534882,65252,63
296432,65252,56
689411,65252,49
17486,65252,47
12479464,65252,46
1319791,65252,46
2777667,65252,37
129327,65252,37
1066157,65252,36
103008,65252,36
4013922,65252,35
5774638,65252,22
1425636,65252,21
64050,65252,19
5073946,65252,17
86842,65252,17
116385,65252,16
451539,65252,16
9582,308770,1441
26328,308770,297
80978,308770,282
200500,308770,63
47848,308770,45
867308,308770,30
63736,308770,21
2827867,308770,19
9379,308770,19
2929,308770,17
319230,308770,16
51603,308770,16
524783,308770,15
78422,308770,13
31945,308770,13
33053,308770,11
13277,308770,10
8701,308770,10
32246,308770,9
206662,308770,8
10669,308770,8
159814,308770,7
1901,308770,7
67093,308770,7
94846,308770,7
4912,308770,7
3209501,308770,7
6443532,308770,7
9726,308770,6
646297,308770,6
1589480,206084,12239
568243,206084,7566
3566,206084,5697
125011,206084,3041
518607,206084,2056
6998367,206084,2018
3105373,206084,1436
58962,206084,1318
780485,206084,1042
1334295,206084,966
1446897,206084,710
985416,206084,591
150547,206084,518
54181,206084,473
65736,206084,401
173889,206084,342
24201,206084,278
725299,206084,272
16507,206084,237
1787524,206084,183
2618447,206084,178
760071,206084,166
11892150,206084,152
1908898,206084,150
47980,206084,141
35828,206084,133
52712,206084,131
88668,206084,123
700876,206084,108
565430,206084,101
47848,8514,4605
3124,8514,4141
2741,8514,3941
199,8514,3667
9582,8514,2573
3387,8514,2164
5402,8514,1630
26328,8514,1444
52642,8514,1344
137,8514,1109
146214,8514,1053
1529387,8514,1048
91,8514,986
1979,8514,945
350807,8514,754
160941,8514,676
6321,8514,569
197,8514,556
5004,8514,517
11493,8514,476
3359,8514,472
567626,8514,461
21,8514,461
1034,8514,459
3948,8514,447
277819,8514,441
4,8514,431
12642,8514,414
621238,8514,404
2687,8514,403
