"source","target","weight"
2706753,19148949,4
8722637,19148949,4
11161622,19148949,3
1617276,19148949,3
10009422,19148949,3
1741661,19148949,2
431215,19148949,2
3208823,19148949,2
7537226,19148949,2
1143801,19148949,2
655344,19148949,2
227467,19148949,2
3179252,19148949,2
10094287,19148949,2
6983070,19148949,1
1448796,19148949,1
2779871,19148949,1
3325618,19148949,1
13196029,19148949,1
3826065,19148949,1
3878158,19148949,1
474937,19148949,1
6089474,19148949,1
11172422,19148949,1
133019,5152285,1507
66577,5152285,675
64215,5152285,230
6388721,5152285,56
1553664,5152285,30
1520761,5152285,22
231923,5152285,11
331925,5152285,11
3646811,5152285,10
4425913,5152285,10
2462356,5152285,7
967132,5152285,6
1063557,5152285,6
1763815,5152285,6
4032667,5152285,4
6598762,5152285,3
4998678,5152285,3
1884445,5152285,3
52038,5152285,3
1301152,5152285,2
51363,5152285,2
190648,5152285,2
9967103,5152285,2
175697,5152285,2
43951,5152285,2
1638639,5152285,2
8198336,5152285,2
489948,5152285,2
1865615,5152285,2
1843059,5152285,2
235695,31533997,196
958570,31533997,195
2699634,31533997,112
3764367,31533997,103
780446,31533997,62
3705123,31533997,61
6855858,31533997,52
632455,31533997,37
908387,31533997,35
3882853,31533997,31
412054,31533997,8
432491,31533997,4
3580391,31533997,4
724254,31533997,3
1515300,31533997,3
11083657,31533997,3
331322,31533997,2
5310467,31533997,2
2121048,31533997,2
145938,31533997,2
442420,31533997,2
2018226,31533997,2
199935,31533997,1
47771,31533997,1
430714,31533997,1
1402046,31533997,1
213736,31533997,1
798942,31533997,1
594924,31533997,1
119276,31533997,1
1269143,4839957,85
91827,4839957,11
120890,4839957,10
1167793,4839957,7
2572941,4839957,3
1201495,4839957,2
207897,4839957,2
490928,4839957,2
244492,4839957,2
2571,4839957,1
1188140,4839957,1
464123,4839957,1
1504302,4839957,1
5226301,4839957,1
354227,4839957,1
1805221,4839957,1
657717,4839957,1
308276,4839957,1
606341,4839957,1
351370,4839957,1
555963,4839957,1
227486,5084750,127
384824,5084750,125
1459320,5084750,56
6900601,5084750,11
1088116,5084750,5
7427370,5084750,4
1235059,5084750,3
1763815,5084750,3
1614281,5084750,2
9249739,5084750,2
8672252,5084750,2
3267925,5084750,1
698270,5084750,1
2315223,5084750,1
993832,5084750,1
2040807,5084750,1
4419601,5084750,1
534059,5084750,1
145585,5084750,1
11668718,5084750,1
4722201,5084750,1
2151087,5084750,1
16965724,5084750,1
8639024,5084750,1
8830704,5084750,1
914595,5084750,1
90512,22374063,119
4047647,22374063,20
1253530,22374063,18
1025059,22374063,11
2037311,22374063,6
286655,22374063,5
5946762,22374063,5
39245,22374063,2
10904274,22374063,2
3418702,22374063,2
4089870,22374063,1
3248787,22374063,1
1894191,22374063,1
3967694,22374063,1
5655900,22374063,1
3835515,22374063,1
2510109,22374063,1
4331302,22374063,1
9443008,22374063,1
6851980,22374063,1
149765,22374063,1
9906,22374063,1
5541760,22374063,1
3486467,22374063,1
1608768,22374063,1
5425265,22374063,1
691172,22374063,1
9247699,22374063,1
8256365,22374063,1
1014339,22374063,1
437242,18347476,145
4062052,18347476,129
9989,18347476,50
352556,18347476,48
170296,18347476,47
100155,18347476,35
2370200,18347476,29
8895424,18347476,29
1237536,18347476,14
852626,18347476,10
845131,18347476,9
4420556,18347476,7
5133459,18347476,7
1142360,18347476,5
153802,18347476,3
2448046,18347476,3
4458931,18347476,2
3080139,18347476,2
6978905,18347476,1
42011,18347476,1
1671122,18347476,1
689211,18347476,1
245433,18347476,1
1729739,18347476,1
505321,18347476,1
995948,18347476,1
7928977,18347476,1
2600573,18347476,1
827051,18347476,1
275120,18347476,1
557033,3116751,782
480485,3116751,538
1778105,3116751,323
675407,3116751,272
204013,3116751,201
739192,3116751,163
3675458,3116751,35
1461419,3116751,33
675408,3116751,23
543275,3116751,20
816150,3116751,19
524769,3116751,18
269860,3116751,17
1591521,3116751,17
92280,3116751,8
294333,3116751,8
207897,3116751,6
142127,3116751,5
167081,3116751,5
1759282,3116751,5
2411918,3116751,4
1118551,3116751,4
1245354,3116751,3
1793238,3116751,3
1493871,3116751,3
298350,3116751,3
4717125,3116751,3
3794501,3116751,2
238102,3116751,2
825765,3116751,2
66577,10057936,455
310370,10057936,103
557033,10057936,22
133019,10057936,11
400641,10057936,9
843979,10057936,8
1361086,10057936,8
285343,10057936,7
730395,10057936,6
1884445,10057936,6
454412,10057936,4
1748643,10057936,4
1110193,10057936,4
331925,10057936,4
143813,10057936,3
1329694,10057936,3
12441592,10057936,3
1260818,10057936,3
191973,10057936,3
721526,10057936,2
1763815,10057936,2
514850,10057936,2
4544242,10057936,2
1525924,10057936,2
63761,10057936,2
4032667,10057936,2
2103,10057936,2
5649524,10057936,2
18877,10057936,2
1224924,10057936,2
557033,34824499,210
1868149,34824499,41
2205845,34824499,7
133019,34824499,6
869684,34824499,4
66577,34824499,4
406189,34824499,2
6540299,34824499,2
1921278,34824499,2
1614281,34824499,2
1239288,34824499,1
826023,34824499,1
5152488,34824499,1
514850,34824499,1
749308,34824499,1
1063557,34824499,1
673051,34824499,1
1126762,34824499,1
518902,34824499,1
418977,34824499,1
1191816,34824499,1
79073,34824499,1
4528092,34824499,1
495892,34824499,1
1793238,34824499,1
1131720,34824499,1
326857,34824499,1
1389835,34824499,1
3116415,34824499,1
1696482,34824499,1
66577,892275,814
133019,892275,183
331925,892275,48
63761,892275,36
310370,892275,26
1063557,892275,24
18877,892275,17
63143,892275,14
1884445,892275,13
174889,892275,9
59162,892275,8
64215,892275,8
56947,892275,7
170788,892275,6
1952897,892275,5
713288,892275,5
141300,892275,5
62452,892275,4
1459320,892275,4
967132,892275,3
3827,892275,3
4032667,892275,3
1678605,892275,3
965425,892275,3
843979,892275,3
2353874,892275,3
1882366,892275,2
573574,892275,2
40298,892275,2
514850,892275,2
822522,2562751,487
74481,2562751,22
7415007,2562751,21
19185280,2562751,6
8988213,2562751,4
912818,2562751,4
15214393,2562751,4
4062126,2562751,4
10667397,2562751,3
1321557,2562751,3
6452274,2562751,3
15348044,2562751,3
3244825,2562751,3
8972552,2562751,3
819194,2562751,2
1388744,2562751,2
597707,2562751,2
717901,2562751,2
7809433,2562751,2
6655431,2562751,2
3578666,2562751,2
3520858,2562751,1
6256032,2562751,1
5434587,2562751,1
4741986,2562751,1
482276,2562751,1
5951856,2562751,1
10459392,2562751,1
3630377,2562751,1
1763815,2562751,1
66577,8575137,536
1352945,8575137,13
1739848,8575137,12
1763815,8575137,11
833939,8575137,10
291148,8575137,7
713288,8575137,4
5759366,8575137,4
1361086,8575137,4
121612,8575137,2
406876,8575137,2
4809853,8575137,2
59162,8575137,2
3155827,8575137,2
1211302,8575137,2
843979,8575137,2
1457567,8575137,2
9211902,8575137,2
191973,8575137,1
5936429,8575137,1
1301152,8575137,1
24722,8575137,1
967132,8575137,1
599974,8575137,1
7294857,8575137,1
378493,8575137,1
1525924,8575137,1
190648,8575137,1
1160251,8575137,1
113248,8575137,1
582346,22790488,842
1792515,22790488,111
4526195,22790488,61
1545460,22790488,58
3317416,22790488,30
5253764,22790488,24
8704552,22790488,23
4405235,22790488,18
4946449,22790488,17
10725674,22790488,16
4745294,22790488,15
7272996,22790488,15
660742,22790488,14
16510076,22790488,13
1503411,22790488,13
14842151,22790488,11
16000365,22790488,11
8271090,22790488,11
1049483,22790488,11
2236616,22790488,9
5484694,22790488,9
7566692,22790488,9
1641063,22790488,8
3689445,22790488,8
2404785,22790488,8
233149,22790488,8
6773603,22790488,8
12736734,22790488,7
3133265,22790488,6
767643,22790488,5
813492,7508411,2001
1269832,7508411,726
1000778,7508411,317
4491168,7508411,188
2394355,7508411,167
130957,7508411,146
318187,7508411,129
3971612,7508411,108
549048,7508411,77
360255,7508411,49
205579,7508411,47
406038,7508411,46
102802,7508411,42
51405,7508411,40
967132,7508411,35
376195,7508411,25
794529,7508411,21
5759366,7508411,20
4005377,7508411,17
39431,7508411,16
1760720,7508411,16
1273445,7508411,16
1358210,7508411,13
66577,7508411,13
215283,7508411,11
50109,7508411,11
1297988,7508411,11
3268652,7508411,10
3208716,7508411,9
19682,7508411,8
66577,23095954,151
102802,23095954,69
813492,23095954,34
514850,23095954,28
20232,23095954,13
792797,23095954,9
42935,23095954,8
1917615,23095954,7
184247,23095954,6
5759366,23095954,5
750374,23095954,4
32543,23095954,3
12194969,23095954,3
308864,23095954,3
360255,23095954,3
1269832,23095954,3
967132,23095954,2
1133292,23095954,2
247559,23095954,2
743291,23095954,2
743462,23095954,2
1000778,23095954,2
610924,23095954,2
573270,23095954,2
6412527,23095954,1
1217397,23095954,1
1301152,23095954,1
378493,23095954,1
290993,23095954,1
50109,23095954,1
242242,5070389,354
772196,5070389,24
743291,5070389,6
11561465,5070389,5
417790,5070389,3
13865709,5070389,3
121612,5070389,2
252053,5070389,2
87961,5070389,1
396475,5070389,1
5065698,5070389,1
75658,5070389,1
675408,5070389,1
5649524,5070389,1
4783806,5070389,1
843979,5070389,1
45467,5070389,1
16104207,5070389,1
1765568,5070389,1
1703908,20300177,1129
2036304,20300177,491
101568,20300177,415
6324883,20300177,214
331234,20300177,167
544569,20300177,155
210140,20300177,63
934551,20300177,55
2279476,20300177,40
478458,20300177,18
11969894,20300177,16
5246810,20300177,14
6548109,20300177,11
7769557,20300177,11
1885701,20300177,10
2482228,20300177,5
995649,20300177,5
2462356,20300177,5
2447596,20300177,5
610906,20300177,5
792797,20300177,5
9678372,20300177,4
4733401,20300177,4
4112632,20300177,4
843410,20300177,4
2145042,20300177,4
143899,20300177,4
18039697,20300177,3
4578188,20300177,3
7849335,20300177,2
384824,1388245,456
104009,1388245,125
3791064,1388245,73
152217,1388245,24
315429,1388245,12
1560302,1388245,7
2056399,1388245,7
662325,1388245,6
4544242,1388245,4
64746,1388245,4
349139,1388245,4
153704,1388245,3
941453,1388245,3
3401967,1388245,2
127068,1388245,2
129518,1388245,2
270127,1388245,2
1673628,1388245,2
430187,1388245,2
3120262,1388245,2
6264,1388245,2
3783977,1388245,2
254352,1388245,2
1922590,1388245,2
792372,1388245,2
2221381,1388245,2
1413056,1388245,2
1219817,1388245,2
3789335,1388245,2
316413,1388245,1
1263688,1148753,4232
401908,1148753,1955
104798,1148753,1712
301810,1148753,1049
330665,1148753,878
519772,1148753,494
490484,1148753,476
103264,1148753,333
141109,1148753,314
226298,1148753,238
78614,1148753,157
124075,1148753,96
76718,1148753,95
140784,1148753,72
362503,1148753,59
60754,1148753,48
1134463,1148753,36
128577,1148753,35
914682,1148753,32
137002,1148753,25
206707,1148753,24
696661,1148753,21
5616270,1148753,18
471021,1148753,18
191720,1148753,16
176382,1148753,16
386978,1148753,15
2102078,1148753,13
1059363,1148753,9
2373900,1148753,7
173918,1064563,4134
439362,1064563,2148
7562868,1064563,308
477131,1064563,83
639417,1064563,76
739450,1064563,72
367073,1064563,71
6493296,1064563,61
4434300,1064563,41
1388179,1064563,41
3968288,1064563,26
432351,1064563,24
29086,1064563,24
849197,1064563,23
244258,1064563,21
1682001,1064563,17
4744941,1064563,14
9046588,1064563,11
1748568,1064563,11
1536494,1064563,10
235553,1064563,10
6330334,1064563,9
12669,1064563,9
1622151,1064563,9
752050,1064563,8
176132,1064563,8
84847,1064563,8
532108,1064563,7
2811396,1064563,7
10095,1064563,7
914682,6296790,2575
519772,6296790,2522
490484,6296790,1824
124075,6296790,1631
1059363,6296790,183
206707,6296790,127
1810547,6296790,54
1134463,6296790,51
1149230,6296790,48
1761408,6296790,39
362503,6296790,23
311040,6296790,22
128577,6296790,22
103264,6296790,19
483832,6296790,18
487462,6296790,15
462800,6296790,15
659135,6296790,13
5616270,6296790,12
141109,6296790,11
91786,6296790,10
1357927,6296790,9
7462724,6296790,8
142505,6296790,8
8924140,6296790,8
1071590,6296790,7
4105066,6296790,7
1722758,6296790,7
65892,6296790,7
20805,6296790,7
671378,2349728,1992
6204776,2349728,199
52038,2349728,140
3757908,2349728,131
1361086,2349728,95
6069961,2349728,69
1188140,2349728,67
1110193,2349728,29
10229883,2349728,22
327488,2349728,21
3380498,2349728,18
767705,2349728,13
865063,2349728,12
258634,2349728,10
1528093,2349728,9
322320,2349728,8
1175567,2349728,7
349621,2349728,7
1097753,2349728,5
1117022,2349728,5
273500,2349728,5
406876,2349728,5
6544585,2349728,4
1959658,2349728,4
306080,2349728,4
4983347,2349728,4
6375298,2349728,4
1928726,2349728,3
979152,2349728,3
735708,2349728,3
434010,5373551,2385
514052,5373551,1882
2349087,5373551,1060
1095464,5373551,710
4346114,5373551,308
2366334,5373551,185
591852,5373551,121
1393288,5373551,108
5902494,5373551,94
5896510,5373551,90
1545118,5373551,81
570314,5373551,74
6367936,5373551,65
4644167,5373551,64
496349,5373551,63
2363626,5373551,50
819314,5373551,45
90930,5373551,40
149178,5373551,33
1745239,5373551,32
2796036,5373551,32
10353467,5373551,31
4594081,5373551,29
5280068,5373551,27
1843131,5373551,26
278476,5373551,25
1515738,5373551,24
184491,5373551,21
6410722,5373551,20
2989196,5373551,19
41300,507775,4779
973334,507775,2592
832460,507775,1347
274222,507775,1321
580421,507775,1157
4744941,507775,1147
504194,507775,1115
289412,507775,1099
299848,507775,990
56599,507775,977
215970,507775,857
1006375,507775,800
236731,507775,491
10398885,507775,486
19060,507775,465
4320215,507775,404
655851,507775,400
796508,507775,380
667544,507775,334
3718355,507775,260
642733,507775,201
753679,507775,194
70953,507775,181
4790,507775,165
1631297,507775,162
15977469,507775,151
2126764,507775,128
388837,507775,122
32132,507775,110
830187,507775,106
